mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,$File,E_orig,Rec_index
S(CC[C@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@]1N(C(=O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)CN=C(O)[C@]2N(C(=O)[C@@](N=C(O)[C@@](N=C(O)[C@]3N(C(=O)[C@@](N=C(O)[C@@](N=C(O)[C@]4N(C(=O)[C@@](N)C)CCC4)CC(C)C)CCC(=O)O)CCC3)C(C)C)Cc3ccc(O)cc3)CCC2)CC(=O)O)CC(O)=N)C)[C@](O)C)CCC1)CCC(=O)O)CCC(O)=N)CCSC)C)CCC(O)=N)Cc1ccc(O)cc1)C)C)CC(=O)O)CC(C)C)CCCNC(=N)N)CCCNC(=N)N)Cc1ccc(O)cc1)[C@](CC)C)CC(O)=N)C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N)Cc1ccc(O)cc1)CCCNC(=N)N)CCC(O)=N)CCCNC(=N)N)[C@](O)C)CC(C)C)C,1,244,-11.762007,4.5876293,-1030.6277,397.62952,50.626652,-72.435257,-11.762007,$HOME/My Research/MDM2/sdf for docking/smiles_data22.sdf,0,1
S(SC[C@](N)C(O)=N[C@](C(O)=NCC(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(=O)O)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CCC(O)=N)CCCNC(=N)N)CCCNC(=N)N)CCCCN)CCCCN)CCCNC(=N)N)Cc1ccc(O)cc1)C[C@](N)C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=NCC(O)=N[C@](C(O)=N[C@](C(=O)O)CC(C)C)CO)CC(C)C)CCC(=O)O)Cc1ccc(O)cc1)CO)CC(O)=N)Cc1ccccc1)CO,1,270,-10.691765,3.9320581,-1142.5684,29.845432,3.4318926,-61.019058,-10.691765,$HOME/My Research/MDM2/sdf for docking/smiles_data22.sdf,1.1217761,1
O=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@]1N(C(=O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@]2N(C(=O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)CN=C(O)CN=C(O)CN=C(O)[C@@](N=C(O)[C@@](N)C(C)C)CC(C)C)C(C)C)C)CC(C)C)CC(C)C)CCCNC(=N)N)C(C)C)[C@](CC)C)CCC2)C)CC(C)C)CC(=O)O)CO)CC(C)C)[C@](O)C)CCC1)C)CC(O)=N)CCC(=O)O)CC(=O)O,1,322,-10.38202,4.7641244,-160.54453,16.602171,2.0978622,-65.204437,-10.38202,$HOME/My Research/MDM2/sdf for docking/smiles_data22.sdf,0,1
S(CC[C@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@]1N(C(=O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)CN=C(O)[C@]2N(C(=O)[C@@](N=C(O)[C@@](N=C(O)[C@]3N(C(=O)[C@@](N=C(O)[C@@](N=C(O)[C@]4N(C(=O)[C@@](N)C)CCC4)CC(C)C)CCC(=O)O)CCC3)C(C)C)Cc3ccc(O)cc3)CCC2)CC(=O)O)CC(O)=N)C)[C@](O)C)CCC1)CCC(=O)O)CCC(O)=N)CCSC)C)CCC(O)=N)Cc1ccc(O)cc1)C)C)CC(=O)O)CC(C)C)CCCNC(=N)N)CCCNC(=N)N)Cc1ccc(O)cc1)[C@](CC)C)CC(O)=N)C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N)Cc1ccc(O)cc1)CCCNC(=N)N)CCC(O)=N)CCCNC(=N)N)[C@](O)C)CC(C)C)C,1,244,-9.9143229,4.1025653,-1017.2787,332.19482,41.501343,-64.768219,-9.9143229,$HOME/My Research/MDM2/sdf for docking/smiles_data22.sdf,0,1
O=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@]1N(C(=O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@]2N(C(=O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)CN=C(O)CN=C(O)CN=C(O)[C@@](N=C(O)[C@@](N)C(C)C)CC(C)C)C(C)C)C)CC(C)C)CC(C)C)CCCNC(=N)N)C(C)C)[C@](CC)C)CCC2)C)CC(C)C)CC(=O)O)CO)CC(C)C)[C@](O)C)CCC1)C)CC(O)=N)CCC(=O)O)CC(=O)O,1,322,-9.7959595,5.4469962,-165.58339,41.972477,1.6548769,-60.307796,-9.7959595,$HOME/My Research/MDM2/sdf for docking/smiles_data22.sdf,0,1
S(SC[C@](N)C(O)=N[C@](C(O)=NCC(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(=O)O)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CCC(O)=N)CCCNC(=N)N)CCCNC(=N)N)CCCCN)CCCCN)CCCNC(=N)N)Cc1ccc(O)cc1)C[C@](N)C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=NCC(O)=N[C@](C(O)=N[C@](C(=O)O)CC(C)C)CO)CC(C)C)CCC(=O)O)Cc1ccc(O)cc1)CO)CC(O)=N)Cc1ccccc1)CO,1,270,-9.6787624,2.0950899,-1135.1517,55.284267,6.0871644,-56.828617,-9.6787624,$HOME/My Research/MDM2/sdf for docking/smiles_data22.sdf,1.1217761,1
S(=O)(=O)(OC[C@@]1[C@@](OC)[C@](OC)[C@@](OC)[C@@](O[C@]2[C@](OC)[C@@](OC)[C@](O[C@]3[C@](OS(=O)(=O)O)[C@@](OS(=O)(=O)O)[C@@](O[C@]4[C@](OC)[C@@](OC)[C@](O[C@]5[C@](OS(=O)(=O)O)[C@@](OS(=O)(=O)O)[C@@](OC)O[C@@]5COS(=O)(=O)O)O[C@]4C(=O)O)O[C@@]3COS(=O)(=O)O)O[C@@]2C(=O)O)O1)O,1,307,-9.63834,5.0083923,-44.662216,-78.651207,-8.9084034,-57.751045,-9.63834,$HOME/My Research/MDM2/sdf for docking/smiles_data22.sdf,0,1
S(CC[C@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@]1N(C(=O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)CN=C(O)[C@]2N(C(=O)[C@@](N=C(O)[C@@](N=C(O)[C@]3N(C(=O)[C@@](N=C(O)[C@@](N=C(O)[C@]4N(C(=O)[C@@](N)C)CCC4)CC(C)C)CCC(=O)O)CCC3)C(C)C)Cc3ccc(O)cc3)CCC2)CC(=O)O)CC(O)=N)C)[C@](O)C)CCC1)CCC(=O)O)CCC(O)=N)CCSC)C)CCC(O)=N)Cc1ccc(O)cc1)C)C)CC(=O)O)CC(C)C)CCCNC(=N)N)CCCNC(=N)N)Cc1ccc(O)cc1)[C@](CC)C)CC(O)=N)C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N[C@](C(O)=N)Cc1ccc(O)cc1)CCCNC(=N)N)CCC(O)=N)CCCNC(=N)N)[C@](O)C)CC(C)C)C,1,244,-9.6298532,3.8275533,-1042.3888,199.60547,23.343966,-47.054939,-9.6298532,$HOME/My Research/MDM2/sdf for docking/smiles_data22.sdf,0,1
O=C(O)[C@@](NC[C@@](NC(=O)[C@]1N(C(=O)[C@@](NC(=O)[C@@](NC(=O)CNC(=O)[C@]2N(C(=O)[C@]3N(C(=O)[C@@](N)CCC/N=C(\N)/N)CCC3)C[C@](O)C2)Cc2sccc2)CO)CCC1)Cc1ccc(OC)cc1)CCC/N=C(\N)/N,1,317,-9.5700073,2.4475274,-128.36032,-42.985992,-9.0620861,-56.216599,-9.5700073,$HOME/My Research/MDM2/sdf for docking/smiles_data22.sdf,0.0038928986,1
O=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@]1N(C(=O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@]2N(C(=O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)[C@@](N=C(O)CN=C(O)CN=C(O)CN=C(O)[C@@](N=C(O)[C@@](N)C(C)C)CC(C)C)C(C)C)C)CC(C)C)CC(C)C)CCCNC(=N)N)C(C)C)[C@](CC)C)CCC2)C)CC(C)C)CC(=O)O)CO)CC(C)C)[C@](O)C)CCC1)C)CC(O)=N)CCC(=O)O)CC(=O)O,1,322,-9.5157166,3.5686972,-165.49092,-5.0205159,2.1326716,-55.859257,-9.5157166,$HOME/My Research/MDM2/sdf for docking/smiles_data22.sdf,0,1
